,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target
245,53,1,0,2,0,0,0,0,7,4,625,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
246,30,1,1,3,0,0,0,1,6,1,122,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
247,37,9,0,4,0,0,0,0,6,1,66,1,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
248,45,1,1,1,0,0,0,1,6,0,200,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
249,36,9,1,4,0,0,0,1,6,0,194,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
250,31,10,1,5,0,1,0,0,1,2,22,4,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
251,38,9,1,4,0,0,0,0,6,3,371,2,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
252,44,1,1,1,0,0,0,0,6,2,212,2,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,1
253,41,0,2,5,0,1,0,0,1,2,566,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
254,31,0,2,3,0,1,0,0,3,4,183,1,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
255,31,0,1,3,0,1,1,1,6,4,159,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
256,53,0,1,3,0,0,0,0,7,4,291,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
257,50,10,1,0,0,1,0,0,0,2,241,2,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0
258,37,1,1,0,0,1,0,0,6,4,164,3,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
259,35,9,1,4,0,1,0,0,0,1,272,1,999,0,1,-1.8,93.075,-47.1,1.466,5099.1,0
261,25,7,0,3,0,1,1,1,6,4,118,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
262,35,1,2,2,0,1,0,0,3,3,53,5,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
263,54,9,1,1,0,1,0,0,3,2,823,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
264,48,1,1,0,0,0,0,0,3,1,297,1,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
265,36,0,1,3,0,0,0,1,6,3,21,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
266,32,0,1,5,0,0,0,0,1,3,588,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
267,39,1,2,0,0,0,0,0,3,0,541,7,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
269,33,7,0,3,0,0,0,0,3,2,654,1,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
270,81,5,1,0,0,1,0,0,1,1,90,4,999,0,1,-1.7,94.027,-38.3,0.898,4991.6,0
271,29,9,2,5,0,1,1,0,1,4,225,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,1
272,27,0,2,5,0,1,0,0,4,0,266,2,999,1,0,-1.7,94.055,-39.8,0.748,4991.6,0
273,44,1,1,0,0,1,0,0,1,1,781,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
274,38,1,1,3,0,1,0,1,6,0,107,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
275,44,2,1,3,0,0,0,0,7,4,130,1,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
276,27,9,2,4,0,0,0,0,6,3,170,3,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
277,31,0,1,5,0,1,0,1,3,4,193,4,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
278,34,1,1,2,0,1,0,1,3,2,225,2,999,0,1,1.4,93.91799999999999,-42.7,4.966,5228.1,0
279,73,5,1,4,0,1,0,0,1,2,135,2,999,0,1,-2.9,92.20100000000001,-31.4,0.873,5076.2,0
280,38,1,1,2,0,0,0,0,6,2,228,1,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
281,31,0,1,3,0,1,1,1,4,4,135,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
283,35,7,2,3,0,0,0,0,6,2,350,1,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
284,35,2,1,5,0,1,0,0,0,2,311,1,999,1,0,-1.8,93.075,-47.1,1.435,5099.1,0
285,29,2,2,4,0,0,0,1,4,4,609,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
286,37,0,1,3,0,1,1,1,6,3,697,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
287,31,2,2,1,0,1,1,1,4,0,8,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
288,37,0,1,5,0,0,0,0,7,3,475,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
289,42,1,1,0,0,0,0,1,6,4,332,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
290,39,1,1,1,0,1,0,1,6,3,240,6,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
291,31,1,1,1,0,0,0,0,7,0,588,2,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
293,39,2,1,1,0,0,0,1,6,1,66,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
294,39,4,1,5,0,1,1,0,9,3,358,2,999,0,1,-1.1,94.199,-37.5,0.877,4963.6,0
295,32,3,1,0,0,1,1,0,6,0,340,1,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
296,54,7,1,3,0,0,0,0,3,4,82,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
297,50,1,1,1,0,0,0,0,1,3,137,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
298,26,1,2,3,0,0,0,1,7,0,201,1,999,0,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0
299,38,9,2,3,0,1,1,0,1,3,97,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
300,76,5,1,5,0,1,0,0,2,4,258,1,999,0,1,-3.0,92.713,-33.0,0.721,5023.5,0
301,34,9,1,4,0,1,0,0,6,4,91,3,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
303,40,9,2,5,0,1,0,0,7,1,95,1,7,1,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0
304,29,2,1,1,0,1,0,1,6,4,190,5,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
305,47,9,0,3,0,0,1,0,3,2,1869,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
307,42,0,0,5,0,0,0,0,1,3,56,7,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
308,39,9,1,4,0,0,1,0,3,3,90,1,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
309,28,1,2,2,0,0,0,0,3,2,302,2,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
310,39,0,1,5,0,0,0,1,6,0,208,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
311,44,0,2,5,0,0,0,0,1,0,84,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
312,33,1,2,1,0,0,0,0,3,2,854,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
313,40,7,1,1,0,0,0,0,0,2,140,2,999,2,0,-1.8,93.075,-47.1,1.435,5099.1,0
315,31,0,1,3,0,1,0,1,4,4,132,6,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
316,36,1,1,0,0,1,0,0,3,3,221,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
317,31,0,0,5,0,0,0,0,6,1,200,1,999,1,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
319,40,0,1,3,0,0,0,1,4,0,590,4,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
320,29,0,2,3,0,0,1,0,3,2,130,3,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
321,30,0,2,5,0,0,0,0,6,0,208,2,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
322,59,5,1,4,0,0,0,0,4,4,136,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
323,22,8,2,3,0,1,0,1,4,3,1199,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
324,55,1,1,0,0,0,0,0,1,0,188,3,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
325,31,1,1,2,0,1,1,0,3,4,520,1,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
326,32,7,1,3,0,0,0,1,4,0,174,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
327,38,0,2,5,0,1,0,1,6,4,105,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
328,37,7,0,0,0,0,0,0,6,0,167,3,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
329,46,1,2,1,0,0,0,0,3,1,180,4,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
330,42,0,2,2,0,1,0,0,3,1,418,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
331,37,9,1,4,0,1,0,1,6,2,238,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
332,37,9,2,3,0,1,0,1,4,4,109,3,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
333,55,9,1,4,0,0,1,0,1,2,209,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
334,25,7,2,4,0,1,0,1,4,2,18,3,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
335,38,1,1,1,0,0,0,0,3,2,60,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
336,32,9,1,4,0,1,0,1,4,1,127,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
337,37,0,1,3,0,1,0,1,6,0,97,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
338,48,7,1,3,0,1,1,0,6,4,154,5,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
339,40,2,1,2,0,0,0,1,6,3,109,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
340,34,1,1,3,0,0,0,1,6,4,407,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
341,35,0,1,3,0,1,0,0,6,4,43,1,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
342,32,9,2,4,0,0,0,0,4,1,524,1,999,0,1,-2.9,92.963,-40.8,1.215,5076.2,0
343,35,10,1,2,0,0,0,1,6,0,471,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
344,26,1,1,3,0,1,0,1,4,4,126,12,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
345,36,1,1,2,0,1,0,0,3,2,53,2,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
346,52,4,1,4,0,0,0,1,6,0,203,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
347,34,9,1,4,0,0,0,0,3,4,511,3,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
348,29,0,2,5,0,0,0,0,1,0,97,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
349,30,9,1,2,0,0,1,0,3,2,536,2,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
350,34,9,1,5,0,0,0,0,1,1,473,1,999,0,1,-2.9,92.20100000000001,-31.4,0.861,5076.2,0
351,30,0,1,5,0,0,1,1,3,0,117,2,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,1
352,33,1,1,2,0,1,0,0,6,3,482,1,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
353,32,0,2,5,0,1,0,0,3,0,1185,1,999,0,1,-1.7,94.215,-40.3,0.8220000000000001,4991.6,0
354,45,1,0,0,0,1,0,0,3,0,328,1,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
355,53,4,1,5,0,0,0,1,1,0,74,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
356,48,1,1,3,0,0,0,1,6,2,202,4,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
357,47,9,1,4,0,1,0,0,3,2,153,18,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
358,28,6,2,5,0,0,0,0,3,2,178,1,999,2,0,-1.7,94.215,-40.3,0.846,4991.6,1
359,45,1,1,2,0,0,0,1,4,0,924,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
360,53,9,0,4,0,0,1,0,1,2,74,8,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
361,28,6,2,5,0,1,0,0,6,4,57,1,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
362,52,9,0,4,0,1,0,0,1,3,126,4,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
363,29,6,2,5,0,1,1,0,9,4,95,2,999,0,1,-1.1,94.199,-37.5,0.8859999999999999,4963.6,0
364,47,1,1,2,0,0,0,0,1,1,96,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
365,42,7,1,4,0,1,0,0,6,2,103,2,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
366,20,8,2,3,0,0,0,0,1,2,347,2,999,0,1,-2.9,92.20100000000001,-31.4,0.873,5076.2,0
367,34,9,0,4,0,0,0,0,3,3,323,3,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
368,50,6,1,2,0,0,0,1,4,4,139,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
369,30,9,1,5,0,1,1,0,1,4,678,4,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
370,28,7,2,3,0,1,0,1,6,3,185,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
371,41,3,2,0,0,1,0,0,3,1,385,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
372,38,7,1,3,0,1,1,1,6,1,506,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
373,33,9,2,5,0,0,0,0,1,0,120,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
374,36,9,2,4,0,0,0,0,3,4,14,29,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
375,35,1,1,2,0,1,0,0,0,2,114,1,999,0,1,-1.8,93.075,-47.1,1.483,5099.1,0
376,49,9,1,4,0,0,0,0,1,1,96,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
377,46,0,0,5,0,1,0,0,3,2,190,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
378,47,1,2,0,0,0,0,1,6,3,184,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
379,51,9,1,5,0,1,0,0,5,2,278,2,999,0,1,-1.8,92.84299999999999,-50.0,1.538,5099.1,0
380,45,3,0,5,0,0,0,1,6,3,834,6,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
381,29,9,2,4,0,0,0,0,1,4,111,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
382,40,1,1,2,0,1,0,1,4,1,65,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
383,34,0,2,5,0,1,0,0,1,1,145,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
384,24,7,2,3,0,1,0,0,3,2,860,2,9,2,0,-1.7,94.215,-40.3,0.884,4991.6,0
385,56,4,1,5,0,1,0,0,3,2,22,1,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
386,45,1,1,2,0,0,0,1,6,2,525,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
387,34,1,1,1,0,0,0,1,4,0,651,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
388,42,7,1,3,0,0,0,0,3,2,1153,4,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
389,48,2,2,5,0,1,0,0,3,3,654,1,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
391,38,7,1,3,0,1,0,0,0,4,484,2,999,0,1,-1.8,93.075,-47.1,1.4980000000000002,5099.1,0
392,26,4,2,5,0,1,0,0,3,3,201,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
393,31,0,2,2,0,1,0,0,6,4,117,2,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
394,61,4,1,5,0,0,0,0,9,0,105,1,999,0,1,-3.4,92.37899999999999,-29.8,0.741,5017.5,0
395,47,1,1,1,0,0,1,1,6,4,191,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
397,43,0,0,3,0,0,0,1,6,1,974,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
398,36,4,1,5,0,1,1,1,6,0,16,3,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
399,32,1,1,2,0,0,0,0,3,2,79,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
400,35,0,1,3,0,0,0,0,0,3,327,2,999,1,0,-1.8,93.075,-47.1,1.453,5099.1,0
401,48,0,2,5,0,0,0,1,3,3,237,7,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
402,42,1,2,0,0,1,0,0,3,0,112,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
403,56,5,1,0,0,0,0,0,1,1,97,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
404,59,9,1,4,0,0,0,0,4,2,1207,4,999,1,0,-1.7,94.055,-39.8,0.742,4991.6,1
406,29,0,2,5,0,1,0,0,4,1,154,1,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,0
407,35,1,1,2,0,0,0,0,6,2,234,1,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
408,32,0,2,5,0,1,0,0,1,0,256,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
409,39,0,1,5,0,1,1,0,1,3,328,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
411,26,0,2,3,0,1,0,1,6,1,195,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
412,33,1,2,2,0,1,0,0,6,2,502,2,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
413,38,0,2,3,0,1,0,0,6,3,324,2,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,1
414,32,7,1,3,0,0,0,1,4,1,1137,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
415,36,0,2,3,0,0,0,0,3,3,259,1,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
416,45,6,1,0,0,1,0,1,6,3,332,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
417,39,1,1,2,0,0,0,1,4,1,200,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
418,32,0,2,5,0,1,1,0,1,3,199,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
419,28,7,2,3,0,1,0,0,3,4,51,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
420,32,10,2,5,0,0,0,0,0,4,110,1,999,0,1,-1.8,93.075,-47.1,1.415,5099.1,0
421,24,7,2,3,0,0,0,0,3,1,257,4,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
422,25,9,2,4,0,0,0,1,6,2,22,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
423,62,2,1,5,0,1,0,1,9,3,722,1,999,0,1,-3.4,92.37899999999999,-29.8,0.77,5017.5,0
424,31,1,2,4,0,1,0,0,3,3,825,13,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
425,29,9,2,4,0,1,0,1,1,2,85,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
426,36,1,1,2,0,1,1,0,6,4,55,1,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
427,45,9,1,3,0,1,0,1,4,1,222,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
428,29,0,2,5,0,0,0,0,1,1,62,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
429,31,1,2,3,0,0,1,1,6,3,209,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
430,48,9,1,5,0,1,0,0,1,3,174,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
432,41,1,1,2,0,0,0,1,4,1,95,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
433,36,6,1,4,0,0,0,1,4,0,161,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
434,32,0,1,4,0,1,0,0,7,2,68,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
435,26,9,2,4,0,1,0,1,4,4,605,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
436,30,10,1,3,0,0,1,0,7,3,155,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
437,46,0,2,3,0,1,0,0,7,1,199,2,999,2,0,-1.1,94.76700000000001,-50.8,1.048,4963.6,0
438,35,0,0,5,0,1,0,0,7,0,102,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
439,36,4,1,5,0,0,0,1,1,1,328,1,999,0,1,-2.9,92.20100000000001,-31.4,0.884,5076.2,1
440,24,9,2,4,0,1,0,0,6,4,311,2,999,0,1,-1.8,92.89299999999999,-46.2,1.27,5099.1,0
441,28,7,1,3,0,1,0,0,6,1,643,2,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
442,35,8,2,5,0,1,0,1,6,3,280,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
443,33,2,1,3,0,0,0,1,6,4,746,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
444,41,0,1,5,0,1,0,0,1,0,6,5,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
445,35,0,0,3,0,1,0,1,0,2,216,3,999,1,0,-1.8,93.749,-34.6,0.635,5008.7,0
446,48,0,1,2,0,0,0,0,6,0,311,2,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
447,31,9,0,3,0,0,0,0,1,0,129,3,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
448,33,7,1,2,0,1,0,0,3,0,169,2,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
449,40,6,1,0,0,1,0,1,6,0,82,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
450,34,6,2,5,0,0,0,1,0,3,86,6,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,0
451,31,7,1,3,0,1,0,1,4,2,67,12,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
452,54,4,1,5,0,1,0,0,1,0,339,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
453,30,0,1,5,0,0,0,0,0,3,161,1,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,1
454,37,0,0,5,0,1,0,0,6,3,918,1,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
455,34,7,1,3,0,1,0,0,3,2,156,1,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
456,31,9,0,4,0,1,0,0,1,0,173,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,1
457,85,5,0,0,0,1,0,0,2,1,321,3,6,1,2,-3.0,92.713,-33.0,0.715,5023.5,0
458,59,7,1,3,0,1,0,0,0,3,542,3,999,1,0,-1.8,93.075,-47.1,1.453,5099.1,0
459,41,0,1,5,0,0,0,0,1,4,85,5,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
460,39,1,1,5,0,0,0,0,3,2,188,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
461,52,1,1,3,0,0,0,0,1,0,161,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
462,47,4,1,4,0,0,0,1,6,3,195,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
463,30,9,1,4,0,0,0,0,7,3,679,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
464,37,1,1,1,0,0,0,1,4,3,50,4,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
465,40,9,1,5,0,1,0,0,1,1,392,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
466,34,0,2,5,0,0,0,0,7,2,509,2,999,0,1,-3.4,92.649,-30.1,0.716,5017.5,0
467,46,7,1,3,0,1,0,0,0,4,417,2,999,2,0,-1.8,93.075,-47.1,1.445,5099.1,0
468,32,7,1,3,0,1,1,1,6,4,383,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
469,23,1,2,2,0,1,0,0,3,2,119,2,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
470,38,9,1,3,0,1,0,0,1,3,237,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
471,29,0,1,3,0,0,0,0,6,2,329,1,6,1,2,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
473,32,0,2,3,0,1,0,1,6,2,155,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
474,38,9,1,4,0,1,0,0,1,1,479,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
475,40,4,1,5,0,1,0,0,7,0,401,1,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
476,94,5,1,2,0,0,0,0,7,4,134,1,999,1,0,-3.4,92.649,-30.1,0.716,5017.5,0
477,39,7,1,3,0,1,1,0,3,3,197,4,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
478,30,9,1,5,0,1,0,0,1,4,95,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
479,43,10,1,5,0,1,0,1,4,4,174,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
480,33,0,1,5,0,1,0,0,1,2,59,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
481,40,1,1,2,0,0,0,1,4,2,101,11,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,1
482,45,0,1,5,0,0,0,0,3,2,252,1,999,0,1,-2.9,92.469,-33.6,1.072,5076.2,0
483,56,9,1,4,0,0,1,1,6,0,73,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
484,27,0,2,5,0,1,0,0,4,0,77,1,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
485,45,0,1,3,0,1,0,0,8,0,738,3,6,1,2,-1.1,94.601,-49.5,1.0290000000000001,4963.6,0
486,30,0,0,5,0,0,0,1,7,1,48,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
487,40,0,1,3,0,1,0,0,7,4,131,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
488,28,1,1,0,0,0,0,1,6,2,932,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,1
489,24,8,2,3,0,1,0,0,8,2,423,3,999,0,1,-3.4,92.431,-26.9,0.722,5017.5,0
490,33,0,2,5,0,1,0,0,0,1,143,2,999,1,0,-1.8,93.749,-34.6,0.642,5008.7,0
492,28,7,1,3,0,1,0,0,7,4,223,3,999,2,0,-1.1,94.76700000000001,-50.8,1.048,4963.6,0
493,28,10,2,3,0,0,0,1,6,0,109,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
494,50,2,1,5,0,1,0,0,7,1,77,1,3,1,2,-0.1,93.2,-42.0,4.191,5195.8,0
495,46,1,1,4,0,1,0,1,6,0,106,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
496,81,5,1,5,0,1,1,0,8,3,327,2,6,1,2,-3.4,92.431,-26.9,0.728,5017.5,1
497,34,9,2,4,0,0,0,0,1,4,211,1,999,0,1,-2.9,92.20100000000001,-31.4,0.884,5076.2,0
